OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
8335,Yale POP_MASTER,SPB-166,NA,0,KND-SPB-166,8625,Pashto,2,1234.098999,31.0188,66.4193,KND,SPB,Now Abad Kabuly,3311,Spinboldak,???? ?????,Kandahar,??????,33
28887,Yale POP_MASTER,NGL-071,District,1,KUN-NGL-071,10482,Pashto,2,668.4161987,34.6106,70.7639,KUN,NGL,Nurgal,1314,Nurgal,?????,Kunar,??? ??,13
3952,Yale POP_MASTER,ANA-037,NA,0,FAR-ANA-037,9222,Dari,1,778.3151855,32.7511,61.659,FAR,ANA,Markaz Wolluswaly,3111,Anardara,???? ???,Farah,????,31
27941,Yale POP_MASTER,KMA-084,District,1,NGR-KMA-084,8293,Pashto,2,510.8360901,34.4061,70.6415,NGR,KMA,Kama,607,Kama,????,Nangarhar,???????,6
37500,Yale POP_MASTER,FAR-064,District,1,TKR-FAR-064,10283,Dari,1,1152.041016,36.5734,69.8586,TKR,FAR,Farkhar,1607,Farkhar,?????,Takhar,????,16
39328,Yale POP_MASTER,BGM-057,NA,0,KBL-BGM-057,8321,Pashto,2,1792.514038,34.4885,69.3005,KBL,BGM,Hosaynkhel,107,Bagrami,??????,Kabul,????,1
39106,Yale POP_MASTER,SWI-101,District,1,PWN-SWI-101,12295,Pashto,2,1759.564941,35.037,69.0141,PWN,SWI,Shinwari,303,Shinwari,???????,Parwan,?????,3
34988,Yale POP_MASTER,ESH-099,District,1,TKR-ESH-099,8849,Uzbek,3,1115.01001,36.3924,69.3244,TKR,ESH,Ishkamish,1615,Eshkashem,?????,Takhar,????,16
28519,Yale POP_MASTER,LPR-015,NA,0,NGR-LPR-015,7834,Pashto,2,423.2932129,34.2349,71.0412,NGR,LPR,Markaz Wolluswaly,620,Lalpur,??? ???,Nangarhar,???????,6
5509,Yale POP_MASTER,BGN-244,District,1,HLM-BGN-244,14293,Pashto,2,1555.45105,33.0778,65.0918,HLM,BGN,Baghran,3211,Baghran,??????,Hilmand,?????,32
30419,Yale POP_MASTER,WYG-038,NA,0,NRS-WYG-038,7764,Nuristani,7,1934.479004,35.1893,70.9923,NRS,WYG,Waigal Sufla,1406,Waygal,?????,Nuristan,???????,14
8363,Yale POP_MASTER,SPB-099,NA,0,KND-SPB-099,7675,Pashto,2,1206.302002,31.0027,66.3869,KND,SPB,Kamp Mahjeren Yaro,3311,Spinboldak,???? ?????,Kandahar,??????,33
20810,Yale POP_MASTER,GWN-024,NA,0,FYB-GWN-024,7810,Dari,1,1423.098022,35.7337,65.354,FYB,GWN,Ghol Bayan,2808,Garziwan,???????,Faryab,??????,28
23237,Yale POP_MASTER,QLD-039,NA,0,KST-QLD-039,10890,Pashto,2,1992.100952,33.5023,69.6883,KST,QLD,Khost Mela,2609,Qalandar,?????,Khost,????,26
30681,Yale POP_MASTER,NEI-009,District,1,BLK-NEI-009,7579,Dari,1,371.0664063,36.6921,67.0774,BLK,NEI,Baba Yadgar,1802,Nahr-e- Shahi,??? ????,Balkh,???,18
2132,Yale POP_MASTER,ZDJ-057,NA,0,HRT-ZDJ-057,7751,Dari,1,836.9448242,34.335,61.7341,HRT,ZDJ,Qala Langar,3004,Zindajan,???? ???,Hirat,????,30
6968,Yale POP_MASTER,GHN-011,NA,0,HRT-GHN-011,7930,Dari,1,803.385376,34.3802,61.5913,HRT,GHN,Barna Abad,3009,Ghoryan,??????,Hirat,????,30
21444,Yale POP_MASTER,DDI-024,NA,0,BLK-DDI-024,7627,Dari,1,400.2298889,36.663,66.9403,BLK,DDI,Family Haiye Rahayeshi Kod Bar,1806,Dehdadi,??????,Balkh,???,18
1181,Yale POP_MASTER,ZDJ-083,District,1,HRT-ZDJ-083,7500,Dari,1,830.598999,34.3441,61.7295,HRT,ZDJ,Zindajan,3004,Zindajan,???? ???,Hirat,????,30
4572,Yale POP_MASTER,NIS-266,NA,0,HLM-NIS-266,11135,Pashto,2,837.9249878,31.8227,64.5496,HLM,NIS,Gereshk,3202,Nahr-e-Saraj,??? ????,Hilmand,?????,32
44669,Yale POP_MASTER,CHB-082,District,1,KBL-CHB-082,9674,Pashto,2,1816.956055,34.3995,69.1646,KBL,CHB,Chahar Asyab (2),105,Chaharasyab,???? ?????,Kabul,????,1
7547,Yale POP_MASTER,PJW-064,NA,0,KND-PJW-064,7412,Balochi,5,930.7166748,31.4751,65.198,KND,PJW,Kamp Mahajerin Mando Zai,3304,Panjwayi,???????,Kandahar,??????,33
22857,Yale POP_MASTER,URG-089,NA,0,PKK-URG-089,8698,Pashto,2,2403.949951,33.0719,69.2305,PKK,URG,Wor Zhana,2510,Urgun,?????,Paktika,??????,25
1698,Yale POP_MASTER,ZRJ-126,Provincial,2,NRZ-ZRJ-126,12199,Balochi,5,488.2408142,30.9594,61.8627,NRZ,ZRJ,Zaranj,3401,Zaranj,????,Nimroz,??????,34
39656,Yale POP_MASTER,DEZ-056,NA,0,KBL-DEZ-056,7248,Pashto,2,1788.277954,34.5849,69.2562,KBL,DEZ,Tara Khail,102,Dehsabz,?? ???,Kabul,????,1
4727,Yale POP_MASTER,KJK-095,NA,0,HLM-KJK-095,8744,Pashto,2,935.3164063,32.2764,65.0523,HLM,KJK,Kajaki Sufla,3210,Kajaki,????,Hilmand,?????,32
14900,Yale POP_MASTER,QGN-005,NA,0,FYB-QGN-005,7217,Turkmen,4,314.6234131,36.9114,65.0801,FYB,QGN,Bagh Bostan Bala,2814,Qorghan,?????,Faryab,??????,28
10732,Yale POP_MASTER,STG-055,NA,0,FYB-STG-055,7451,Uzbek,3,481.4890137,36.3022,64.8709,FYB,STG,Faiz Abad,2804,Shirintagab,????? ????,Faryab,??????,28
41119,Yale POP_MASTER,RUK-045,District,1,PJR-RUK-045,14805,Dari,1,1918.005981,35.266,69.4736,PJR,RUK,Rukha,803,Rukha,????,Panjsher,??????,8
41621,Yale POP_MASTER,BZK-042,Provincial,2,PJR-BZK-042,7875,Dari,1,1957.577026,35.3119,69.5146,PJR,BZK,Bazarak,801,Bazarak,??????,Panjsher,??????,8
22854,Yale POP_MASTER,ZIR-025,District,1,PKK-ZIR-025,8036,Pashto,2,2349.160889,33.1578,69.3075,PKK,ZIR,Ziruk,2517,Ziruk,?????,Paktika,??????,25
43217,Yale POP_MASTER,INL-216,NA,0,HRT-INL-216,7848,Pashto,2,946.9099731,34.3869,62.148,HRT,INL,Shahrak Jubril,3002,Injil,?????,Hirat,????,30
41868,Yale POP_MASTER,SYY-071,District,1,PWN-SYY-071,8223,Dari,1,1499.508057,35.0595,69.2616,PWN,SYY,Sayd Khel,305,Saydkhel,??????,Parwan,?????,3
8366,Yale POP_MASTER,SPB-168,NA,0,KND-SPB-168,7265,Pashto,2,1314.427979,31.0011,66.4678,KND,SPB,Nowi Kalay Sufla,3311,Spinboldak,???? ?????,Kandahar,??????,33
23786,Yale POP_MASTER,JMN-090,District,1,KST-JMN-090,12087,Pashto,2,1366.248047,33.6301,70.1243,KST,JMN,Jaji Maydan,2613,Jajimaydan,???? ?????,Khost,????,26
40422,Yale POP_MASTER,GRN-291,NA,0,HRT-GRN-291,7255,Dari,1,897.5557251,35.0073,61.7822,HRT,GRN,Qara Bagh Markaiz,3008,Gulran,?????,Hirat,????,30
8359,Yale POP_MASTER,SPB-167,NA,0,KND-SPB-167,7033,Pashto,2,1267.531006,30.9799,66.4339,KND,SPB,Nowi Kalay Afghanan,3311,Spinboldak,???? ?????,Kandahar,??????,33
15012,Yale POP_MASTER,MJK-069,NA,0,JWJ-MJK-069,6857,Turkmen,4,284.2739868,36.9916,66.1223,JWJ,MJK,Mangajik,2702,Mingajik,?????,Jawzjan,??????,27
26450,Yale POP_MASTER,MML-008,NA,0,BLK-MML-008,7133,Dari,1,1330.479004,36.5511,67.3153,BLK,MML,Markaz Wolluswaly Marmal,1808,Marmul,??????,Balkh,???,18
29177,Yale POP_MASTER,CDA-093,NA,0,KUN-CDA-093,7249,Pashto,2,1164.709961,34.95,70.7792,KUN,CDA,Kanday,1313,Chapadara,??? ???,Kunar,??? ??,13
22695,Yale POP_MASTER,BRM-136,NA,0,PKK-BRM-136,8894,Pashto,2,2138.751953,32.9251,69.2546,PKK,BRM,Pir Koti,2515,Bermel,????,Paktika,??????,25
7313,Yale POP_MASTER,SWK-051,District,1,KND-SWK-051,7366,Pashto,2,1055.631958,31.7823,65.7798,KND,SWK,Shah Wali Kot,3306,Shahwalikot,??? ??? ???,Kandahar,??????,33
18988,Yale POP_MASTER,QB1-389,District,1,GZN-QB1-389,9788,Dari,1,2086.572021,33.1964,68.1075,GZN,QB1,Qarabagh,1110,Qarabagh,??? ???,Ghazni,????,11
24488,Yale POP_MASTER,ZRM-190,District,1,PKY-ZRM-190,13499,Pashto,2,2163.739014,33.4564,69.0548,PKY,ZRM,Zurmat,1204,Zurmat,?????,Paktya,?????,12
24821,Yale POP_MASTER,MHA-144,District,1,LGR-MHA-144,11052,Pashto,2,1879.71106,34.2152,69.0961,LGR,MHA,Mohammad Agha,503,Mohammadagha,???????,Logar,????,5
26960,Yale POP_MASTER,CHH-074,District,1,LGR-CHH-074,9168,Dari,1,2095.391113,33.7959,68.9414,LGR,CHH,Charkh,505,Charkh,???,Logar,????,5
39221,Yale POP_MASTER,GUA-042,District,1,KBL-GUA-042,9755,Dari,1,1961.607056,34.7451,69.046,KBL,GUA,Guldara,111,Guldara,?????,Kabul,????,1
8330,Yale POP_MASTER,SPB-100,NA,0,KND-SPB-100,6871,Other,9,1218.108032,30.9989,66.4016,KND,SPB,Kamp Nowi Hawame,3311,Spinboldak,???? ?????,Kandahar,??????,33
14939,Yale POP_MASTER,KAB-010,NA,0,JWJ-KAB-010,6654,Turkmen,4,255.6271057,37.5248,65.7314,JWJ,KAB,Qarnas,2710,Khamyab,?????,Jawzjan,??????,27
14949,Yale POP_MASTER,QRQ-012,NA,0,JWJ-QRQ-012,6629,Turkmen,4,262.2420959,37.436,65.967,JWJ,QRQ,Denar,2709,Qarqin,?????,Jawzjan,??????,27
23555,Yale POP_MASTER,TZY-076,District,1,KST-TZY-076,8717,Pashto,2,1038.237061,33.42,70.1352,KST,TZY,Tere Zayi,2608,Terezayi,??? ????,Khost,????,26
4634,Yale POP_MASTER,MSQ-145,NA,0,HLM-MSQ-145,6509,Pashto,2,1006.947021,32.3679,64.7688,HLM,MSQ,Takhta Pul,3206,Musaqalah,???? ????,Hilmand,?????,32
27965,Yale POP_MASTER,BKT-034,NA,0,NGR-BKT-034,6480,Pashto,2,483.6839905,34.3168,70.7812,NGR,BKT,Chahar Dehe,615,Batikot,??? ???,Nangarhar,???????,6
27983,Yale POP_MASTER,GOA-030,NA,0,NGR-GOA-030,6445,Pashto,2,490.8743896,34.3517,70.8009,NGR,GOA,Khowayeze,616,Goshta,?????,Nangarhar,???????,6
23840,Yale POP_MASTER,MSK-079,District,1,KST-MSK-079,7894,Pashto,2,1856.927979,33.5419,69.7346,KST,MSK,Musa Khel,2603,Musakhel,???? ???,Khost,????,26
23193,Yale POP_MASTER,MZI-042,NA,0,KST-MZI-042,6305,Pashto,2,1382.317993,33.3081,69.7083,KST,MZI,Dakhai,2605,Mandozayi,????????,Khost,????,26
22984,CCI Field Team,SML-028,NA,0,KST-SML-028,8267,Pashto,2,1643.062012,33.3113,69.5499,KST,SML,Malakot,2610,Shamal,???,Khost,????,26
23005,Yale POP_MASTER,SML-027,District,1,KST-SML-027,6304,Pashto,2,1668.272949,33.3113,69.5499,KST,SML,Shamal (shamul),2610,Shamal,???,Khost,????,26
28613,Yale POP_MASTER,MTM-069,NA,0,LGM-MTM-069,7736,Dari,1,772.140686,34.6811,70.2172,LGM,MTM,Chalmate,701,Mehtarlam,???? ???,Laghman,?????,7
39312,Yale POP_MASTER,BGM-037,NA,0,KBL-BGM-037,6685,Pashto,2,1793.473022,34.5426,69.368,KBL,BGM,Now Abad Pulcharkhi,107,Bagrami,??????,Kabul,????,1
18458,Yale POP_MASTER,DYK-067,NA,0,GZN-DYK-067,7022,Pashto,2,2184.956055,33.521,68.6216,GZN,DYK,Ramak (2),1106,Dehyak,?? ??,Ghazni,????,11
24888,Yale POP_MASTER,SHT-024,District,1,BLK-SHT-024,6220,Turkmen,4,282.499115,37.3393,66.8458,BLK,SHT,Shor Tepa,1803,Shortepa,??? ????,Balkh,???,18
23200,Yale POP_MASTER,MZI-081,NA,0,KST-MZI-081,6201,Pashto,2,1393.473022,33.307,69.6982,KST,MZI,Kaparay,2605,Mandozayi,????????,Khost,????,26
22852,Yale POP_MASTER,ZIR-023,NA,0,PKK-ZIR-023,6156,Uzbek,3,2167.731934,33.1405,69.3595,PKK,ZIR,Talab Khail,2517,Ziruk,?????,Paktika,??????,25
42989,Yale POP_MASTER,NZS-076,NA,0,HRT-NZS-076,6148,Dari,1,956.1937256,34.238,62.23,HRT,NZS,Gowa Chan,3005,Guzara,????,Hirat,????,30
18562,Yale POP_MASTER,AND-224,NA,0,GZN-AND-224,9253,Pashto,2,2086.583008,33.2734,68.5785,GZN,AND,Sardi,1105,Andar,????,Ghazni,????,11
37745,Yale POP_MASTER,BUA-096,District,1,BGL-BUA-096,7429,Uzbek,3,1200.795044,36.2226,69.1579,BGL,BUA,Burka,910,Burka,?????,Baghlan,?????,9
8348,Yale POP_MASTER,SPB-129,NA,0,KND-SPB-129,6095,Pashto,2,1220.203979,31.0071,66.402,KND,SPB,Markaz Woluswally,3311,Spinboldak,???? ?????,Kandahar,??????,33
10274,Yale POP_MASTER,STG-075,NA,0,FYB-STG-075,6082,Uzbek,3,550.5540771,36.2303,64.8571,FYB,STG,Islam Qala,2804,Shirintagab,????? ????,Faryab,??????,28
27822,Yale POP_MASTER,BHD-076,NA,0,NGR-BHD-076,6071,Dari,1,569.4415894,34.3699,70.5355,NGR,BHD,Saracha Arabeya,602,Behsud,?????,Nangarhar,???????,6
3567,Yale POP_MASTER,SHD-255,NA,0,HRT-SHD-255,6065,Pashto,2,1060.125977,33.2905,62.1483,HRT,SHD,Pai Kushk,3015,Shindand,??????,Hirat,????,30
20654,Yale POP_MASTER,GAZ-025,NA,0,GZN-GAZ-025,6632,Pashto,2,2169.227051,33.5175,68.4076,GZN,GAZ,Amir Mohammad Khan,1101,Ghazni,????,Ghazni,????,11
26714,Yale POP_MASTER,KSI-063,District,1,LGR-KSI-063,7963,Pashto,2,2246.041016,33.9968,69.2162,LGR,KSI,Khoshi,502,Khoshi,????,Logar,????,5
39676,Yale POP_MASTER,MBT-008,NA,0,KBL-MBT-008,5962,Dari,1,1746.334961,34.7333,69.0924,KBL,MBT,Baba Qashqar,110,Mirbachakot,??? ??? ???,Kabul,????,1
38756,Yale POP_MASTER,SYB-163,District,1,WDK-SYB-163,9150,Pashto,2,2106.045898,33.999,68.716,WDK,SYB,Saydabad,407,Saydabad,??? ????,Wardak,????,4
20513,Yale POP_MASTER,BIH-017,NA,0,FYB-BIH-017,6274,Uzbek,3,1444.546997,35.8816,65.4012,FYB,BIH,Koleyan,2809,Bilcheragh,??????,Faryab,??????,28
4269,Yale POP_MASTER,PTR-071,NA,0,FAR-PTR-071,8027,Pashto,2,665.0488281,32.4748,62.0436,FAR,PTR,Qala Maso,3105,Pushtrod,??????,Farah,????,31
10135,Yale POP_MASTER,KCH-014,NA,0,FYB-KCH-014,5860,Uzbek,3,282.1705017,37.0023,65.2261,FYB,KCH,Khan Char Bagh,2813,Khan-e-Char Bagh,??? ??????,Faryab,??????,28
39325,Yale POP_MASTER,BGM-052,NA,0,KBL-BGM-052,5825,Pashto,2,1788.860962,34.5211,69.2937,KBL,BGM,Shena,107,Bagrami,??????,Kabul,????,1
37859,Yale POP_MASTER,ALI-082,District,1,KDZ-ALI-082,6888,Pashto,2,431.889801,36.4973,68.9098,KDZ,ALI,Ali Abad (2),1705,Aliabad,??? ????,Kunduz,????,17
22588,Yale POP_MASTER,SRH-034,NA,0,PKK-SRH-034,6676,Pashto,2,2341.49707,33.1479,69.091,PKK,SRH,Sultani (2),2504,Sarrawzah(Sarhawzah),??????(??????                      ?,Paktika,??????,25
21979,Yale POP_MASTER,MTK-072,District,1,PKK-MTK-072,10897,Pashto,2,2122.908936,33.239,68.8642,PKK,MTK,Mata Khan,2502,Matakhan,??????,Paktika,??????,25
30687,Yale POP_MASTER,NEI-018,NA,0,BLK-NEI-018,5840,Dari,1,347.0617981,36.7451,67.0227,BLK,NEI,Langar Khana Payen Khord,1802,Nahr-e- Shahi,??? ????,Balkh,???,18
20000,Yale POP_MASTER,DW2-062,NA,0,BLK-DW2-062,5954,Uzbek,3,304.5723877,37.0447,66.7883,BLK,DW2,Qarshi Gak,1804,Dawlatabad,???? ????,Balkh,???,18
14398,Yale POP_MASTER,TRK-171,NA,0,URG-TRK-171,10836,Pashto,2,1321.676025,32.6206,65.8607,URG,TRK,Toory,2301,Tirinkot,????????,Uruzgan,??????,23
23410,Yale POP_MASTER,KHS-146,NA,0,KST-KHS-146,6014,Pashto,2,1277.900024,33.3548,69.8806,KST,KHS,Sarhadi,2601,Khost(Matun),( ????(????,Khost,????,26
15382,Yale POP_MASTER,TOL-214,District,1,GOR-TOL-214,8521,Dari,1,2242.229004,33.9698,63.7021,GOR,TOL,Tulak,2109,Tolak,????,Ghor,???,21
25656,Yale POP_MASTER,KEH-207,NA,0,BLK-KEH-207,9418,Dari,1,731.3551025,36.0879,66.8445,BLK,KEH,Kishindih,1815,Keshendeh,?????,Balkh,???,18
3572,Yale POP_MASTER,SHD-312,NA,0,HRT-SHD-312,6774,Dari,1,1058.853027,33.2942,62.1717,HRT,SHD,Taht Bazar,3015,Shindand,??????,Hirat,????,30
17707,Yale POP_MASTER,CHN-248,Provincial,2,GOR-CHN-248,6458,Dari,1,2282.647949,34.5278,65.2546,GOR,CHN,Chaghcharan,2101,Chaghcharan,??????,Ghor,???,21
36501,Yale POP_MASTER,ESK-052,District,1,BDK-ESK-052,6470,Dari,1,2676.246094,36.7126,71.5739,BDK,ESK,Eshkashem,1523,Eshkmesh,??????,Badakhshan,??????,15
24070,Yale POP_MASTER,LAM-065,District,1,PKY-LAM-065,7627,Pashto,2,2314.167969,33.7667,69.6667,PKY,LAM,Lajamangal,1207,Lija Ahmad Khel,??? ???? ???,Paktya,?????,12
4420,Yale POP_MASTER,KRD-030,NA,0,NRZ-KRD-030,5922,Pashto,2,550.9454956,31.4353,62.627,NRZ,KRD,Ghor Ghori Markaz Wolluswali,3405,Khashrod,??? ???,Nimroz,??????,34
8329,Yale POP_MASTER,SPB-101,NA,0,KND-SPB-101,5662,Other,9,1238.802002,30.9767,66.4148,KND,SPB,Kamp Shalo Ya Alla Dukhtar,3311,Spinboldak,???? ?????,Kandahar,??????,33
14951,Yale POP_MASTER,QRQ-014,NA,0,JWJ-QRQ-014,5645,Turkmen,4,263.0815125,37.4118,66.0542,JWJ,QRQ,Shor Tapa,2709,Qarqin,?????,Jawzjan,??????,27
15694,Yale POP_MASTER,MTN-313,District,1,GZN-MTN-313,12039,Dari,1,2893.801025,33.2962,67.1828,GZN,MTN,Malestan,1117,Malestan,???????,Ghazni,????,11
28558,Yale POP_MASTER,BKT-064,NA,0,NGR-BKT-064,5573,Pashto,2,544.949585,34.2596,70.7411,NGR,BKT,Shabdyani,615,Batikot,??? ???,Nangarhar,???????,6
3098,Yale POP_MASTER,KOS-026,NA,0,HRT-KOS-026,5776,Dari,1,735.2617188,34.6524,61.1944,HRT,KOS,Kohstan Markaz Wolluswaliy,3014,Kohsan,??????,Hirat,????,30
18757,Yale POP_MASTER,GAZ-083,NA,0,GZN-GAZ-083,5800,Dari,1,2108.489014,33.4229,68.4171,GZN,GAZ,Qara Baghi,1101,Ghazni,????,Ghazni,????,11
23304,Yale POP_MASTER,SBR-089,NA,0,KST-SBR-089,5495,Pashto,2,1352.935059,33.5629,69.8768,KST,SBR,Zambar,2602,Sabari,????,Khost,????,26
28500,Yale POP_MASTER,MHD-025,NA,0,NGR-MHD-025,5913,Pashto,2,438.8100891,34.2382,70.9681,NGR,MHD,Gardi Ghawos,619,Muhmand Dara,????? ???,Nangarhar,???????,6
20996,Yale POP_MASTER,BIH-027,NA,0,FYB-BIH-027,5446,Dari,1,1735.206055,35.9092,65.5862,FYB,BIH,Qorghi,2809,Bilcheragh,??????,Faryab,??????,28
28464,Yale POP_MASTER,MHD-028,NA,0,NGR-MHD-028,5505,Pashto,2,498.7208862,34.2295,70.8869,NGR,MHD,Hazar Naw,619,Muhmand Dara,????? ???,Nangarhar,???????,6
2971,CCI Field Team,MSQ-150,NA,0,HLM-MSQ-150,5384,Pashto,2,1017.661011,32.369,64.7589,HLM,MSQ,Waska,3206,Musaqalah,???? ????,Hilmand,?????,32
39629,Yale POP_MASTER,DEZ-023,NA,0,KBL-DEZ-023,5609,Pashto,2,1784.177979,34.603,69.2392,KBL,DEZ,Dahi Yahya,102,Dehsabz,?? ???,Kabul,????,1
10798,Yale POP_MASTER,QSR-235,NA,0,FYB-QSR-235,9781,Uzbek,3,1996.865967,35.6283,64.455,FYB,QSR,Sayyad,2806,Qaysar,?????,Faryab,??????,28
5386,Yale POP_MASTER,KJK-094,NA,0,HLM-KJK-094,5346,Other,9,941.2459717,32.3041,65.0884,HLM,KJK,Kajaki Hulya,3210,Kajaki,????,Hilmand,?????,32
19669,Yale POP_MASTER,YKH-031,District,1,PKK-YKH-031,8085,Pashto,2,2236,33.0512,68.6495,PKK,YKH,Yosuf Khel,2503,Yosufkhel,???? ???,Paktika,??????,25
21374,Yale POP_MASTER,BAH-110,NA,0,BLK-BAH-110,5424,Dari,1,367.7531128,36.6892,66.8395,BLK,BAH,Samar Qandeyan,1805,Balkh,???,Balkh,???,18
10811,Yale POP_MASTER,QSR-234,District,1,FYB-QSR-234,5987,Uzbek,3,1256.214966,35.6861,64.2925,FYB,QSR,Qaysar,2806,Qaysar,?????,Faryab,??????,28
23039,Yale POP_MASTER,TNI-068,NA,0,KST-TNI-068,5302,Pashto,2,1305.935059,33.2401,69.8275,KST,TNI,Markaz Wolluswaly Dorge,2606,Tani,???,Khost,????,26
43256,Yale POP_MASTER,INL-103,NA,0,HRT-INL-103,5265,Dari,1,935.3452148,34.315,62.2423,HRT,INL,Kababyan,3002,Injil,?????,Hirat,????,30
29885,Yale POP_MASTER,KBN-012,NA,0,TKR-KBN-012,5220,Uzbek,3,443.3913879,37.3456,69.5324,TKR,KBN,Markaz Wolluswaly,1612,Khwajabahawuddin,????? ?????????,Takhar,????,16
20806,Yale POP_MASTER,GWN-016,NA,0,FYB-GWN-016,5516,Dari,1,1422.68396,35.634,65.2804,FYB,GWN,Dara Zangi,2808,Garziwan,???????,Faryab,??????,28
5327,Yale POP_MASTER,LKG-062,NA,0,HLM-LKG-062,5492,Pashto,2,773.4058228,31.5802,64.3369,HLM,LKG,Koti Safid Bolan,3201,Lashkargah,???????,Hilmand,?????,32
10116,Yale POP_MASTER,QGN-009,NA,0,FYB-QGN-009,5177,Uzbek,3,308.1192017,36.9584,65.0935,FYB,QGN,Kaman Gar,2814,Qorghan,?????,Faryab,??????,28
7398,Yale POP_MASTER,AG1-039,NA,0,KND-AG1-039,5473,Pashto,2,1001.763,31.659,65.6014,KND,AG1,Loy Menara Sufla,3302,Arghandab,???????,Kandahar,??????,33
35293,Yale POP_MASTER,SEB-082,District,1,BDK-SEB-082,5337,Dari,1,1736.927002,37.3111,70.1715,BDK,SEB,Shahr-e-buzorg,1508,Shahr-e-Buzorg,??? ????,Badakhshan,??????,15
36508,Yale POP_MASTER,CHR-094,NA,0,PWN-CHR-094,6728,Dari,1,1588.390015,35.0841,69.1906,PWN,CHR,Totom Dara Hulya,301,Charikar,???????,Parwan,?????,3
30368,Yale POP_MASTER,KDH-020,NA,0,NRS-KDH-020,5390,Nuristani,7,2048.985107,35.4073,71.3392,NRS,KDH,Kam Deish,1407,Kamdesh,??????,Nuristan,???????,14
34798,Yale POP_MASTER,QEZ-043,NA,0,KDZ-QEZ-043,5035,Turkmen,4,340.1557922,36.969,68.5606,KDZ,QEZ,Shor Araq,1703,Qala-e-Zal,???? ???,Kunduz,????,17
19729,Yale POP_MASTER,OMN-051,NA,0,PKK-OMN-051,6101,Pashto,2,2475.64502,32.912,68.8704,PKK,OMN,Spina,2507,Omna,?????,Paktika,??????,25
20802,Yale POP_MASTER,GWN-012,NA,0,FYB-GWN-012,5015,Dari,1,1332.536011,35.7383,65.2997,FYB,GWN,Dahi Meran,2808,Garziwan,???????,Faryab,??????,28
39726,Yale POP_MASTER,KKN-013,NA,0,KBL-KKN-013,7012,Pashto,2,1587.875977,34.7789,69.1583,KBL,KKN,Kalakan,109,Kalakan,?????,Kabul,????,1
2502,Yale POP_MASTER,NDA-166,District,1,HLM-NDA-166,5287,Pashto,2,795.9937744,31.6396,64.2535,HLM,NDA,Nad-e-ali,3203,Nad-e-Ali,??????,Hilmand,?????,32
5175,Yale POP_MASTER,NYB-165,District,1,HLM-NYB-165,8202,Pashto,2,744.7609863,31.3934,64.3303,HLM,NYB,Nawa-e-barak Zaiy,3204,Nawa-e-Barakzaiy,???? ????????,Hilmand,?????,32
20439,Yale POP_MASTER,GWN-051,District,1,FYB-GWN-051,5290,Dari,1,1334.145996,35.7058,65.2327,FYB,GWN,Garziwan,2808,Garziwan,???????,Faryab,??????,28
20476,Yale POP_MASTER,BIH-032,District,1,FYB-BIH-032,5517,Uzbek,3,1165.223999,35.8377,65.2331,FYB,BIH,Bil Cheragh,2809,Bilcheragh,??????,Faryab,??????,28
40619,Yale POP_MASTER,JOM-080,District,1,BDK-JOM-080,5788,Dari,1,1549.588989,36.8681,70.8349,BDK,JOM,Jorm,1521,Jorm,???,Badakhshan,??????,15
44798,Yale POP_MASTER,KPH-072,District,1,FYB-KPH-072,5994,Uzbek,3,706.2523193,36.0752,64.8365,FYB,KPH,Khwaja Sabzposh,2802,Khwajasabzposh,????? ??????,Faryab,??????,28
33211,Yale POP_MASTER,RTQ-094,NA,0,TKR-RTQ-094,5127,Dari,1,1109.906006,37.2947,69.7965,TKR,RTQ,Khailan,1609,Rostaq,??????,Takhar,????,16
20429,Yale POP_MASTER,GWN-026,NA,0,FYB-GWN-026,5551,Uzbek,3,1423.574951,35.6936,65.1633,FYB,GWN,Jar Qala,2808,Garziwan,???????,Faryab,??????,28
7714,Yale POP_MASTER,ZHR-002,NA,0,KND-ZHR-002,7572,Pashto,2,967.9265747,31.6079,65.523,KND,ZHR,Abdul Ghani Sanzari,3303,Zheray,???,Kandahar,??????,33
29950,Yale POP_MASTER,CHD-050,NA,0,KDZ-CHD-050,6307,Pashto,2,396.4595947,36.7019,68.7329,KDZ,CHD,Now Abad,1704,Chardarah,???? ???,Kunduz,????,17
22712,Yale POP_MASTER,URG-086,NA,0,PKK-URG-086,6084,Dari,1,2284.407959,32.8973,69.1504,PKK,URG,Urgoon Kuhna,2510,Urgun,?????,Paktika,??????,25
25319,Yale POP_MASTER,DAI-081,District,1,LGM-DAI-081,9736,Pashai,6,1527.465942,34.9487,70.0725,LGM,DAI,Daulatshahi,705,Dawlatshah,???? ???,Laghman,?????,7
3095,Yale POP_MASTER,KOS-022,NA,0,HRT-KOS-022,4952,Pashto,2,725.0031128,34.6744,61.0756,HRT,KOS,Kamisari Islam Qala,3014,Kohsan,??????,Hirat,????,30
38527,Yale POP_MASTER,NRK-152,District,1,WDK-NRK-152,12038,Pashto,2,2194.556885,34.3664,68.784,WDK,NRK,Nerkh,403,Nerkh,???,Wardak,????,4
